OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
OD000173,ORD000066,562,3,40.99,122.97
OD000184,ORD000072,553,3,114.49,343.47
OD000195,ORD000076,115,7,22.49,157.43
OD000196,ORD000076,419,2,27.49,54.98
OD000197,ORD000076,507,2,136.79,273.58
OD000198,ORD000077,666,5,63.99,319.95
OD000199,ORD000077,38,4,127.0,508.0
OD000200,ORD000077,373,3,77.79,233.37
OD000201,ORD000078,284,14,99.49,1392.86
OD000202,ORD000078,486,8,78.49,627.92
OD000203,ORD000078,788,4,29.0,116.0
OD000204,ORD000078,428,16,94.0,1504.0
OD000242,ORD000092,88,8,31.0,248.0
OD000243,ORD000092,421,4,179.49,717.96
OD000244,ORD000092,395,7,101.49,710.43
OD000245,ORD000092,572,6,169.79,1018.74
OD000246,ORD000092,708,5,190.0,950.0
OD000250,ORD000095,797,2,143.99,287.98
OD000251,ORD000095,512,2,105.49,210.98
OD000252,ORD000095,80,2,15.49,30.98
OD000253,ORD000095,222,5,94.0,470.0
OD000254,ORD000095,593,3,136.99,410.97
OD000272,ORD000102,465,2,156.0,312.0
OD000273,ORD000102,127,2,91.99,183.98
OD000274,ORD000102,259,3,54.49,163.47
OD000275,ORD000102,456,5,51.49,257.45
OD000276,ORD000102,55,2,147.0,294.0
OD000280,ORD000105,255,3,16.79,50.37
OD000281,ORD000105,276,3,75.49,226.47
OD000306,ORD000113,304,3,197.0,591.0
OD000307,ORD000113,331,2,133.99,267.98
OD000343,ORD000125,211,2,137.79,275.58
OD000344,ORD000125,257,2,135.79,271.58
OD000345,ORD000125,87,2,185.99,371.98
OD000346,ORD000126,607,2,107.49,214.98
OD000347,ORD000126,270,4,123.99,495.96
OD000349,ORD000128,328,3,112.99,338.97
OD000350,ORD000128,302,1,86.0,86.0
OD000351,ORD000128,674,2,178.49,356.98
OD000363,ORD000133,371,6,146.49,878.94
OD000364,ORD000133,714,7,108.49,759.43
OD000365,ORD000133,687,2,37.79,75.58
OD000366,ORD000134,423,3,89.79,269.37
OD000398,ORD000144,256,2,160.0,320.0
OD000403,ORD000146,260,6,75.99,455.94
OD000404,ORD000146,780,1,22.0,22.0
OD000439,ORD000161,481,3,170.79,512.37
OD000458,ORD000168,212,3,39.79,119.37
OD000466,ORD000171,562,4,40.99,163.96
OD000467,ORD000171,732,2,21.49,42.98
OD000468,ORD000171,197,1,79.99,79.99
OD000469,ORD000171,605,2,115.99,231.98
OD000470,ORD000171,650,4,12.99,51.96
OD000481,ORD000174,219,4,89.99,359.96
OD000482,ORD000174,325,9,22.49,202.41
OD000483,ORD000175,355,2,106.99,213.98
OD000484,ORD000175,386,2,18.99,37.98
OD000485,ORD000175,557,1,11.79,11.79
OD000486,ORD000175,133,4,79.0,316.0
OD000491,ORD000177,317,4,187.79,751.16
OD000492,ORD000177,192,9,125.0,1125.0
OD000493,ORD000177,313,5,137.0,685.0
OD000494,ORD000177,449,2,185.49,370.98
OD000495,ORD000177,615,5,107.79,538.95
OD000500,ORD000180,415,1,65.99,65.99
OD000501,ORD000180,668,3,125.79,377.37
OD000502,ORD000180,589,3,181.99,545.97
OD000503,ORD000180,319,9,23.79,214.11
OD000528,ORD000189,227,3,178.49,535.47
OD000529,ORD000189,62,4,136.99,547.96
OD000539,ORD000192,417,3,77.49,232.47
OD000540,ORD000192,552,3,25.79,77.37
OD000551,ORD000196,43,5,107.99,539.95
OD000552,ORD000196,729,5,164.49,822.45
OD000553,ORD000196,331,2,133.99,267.98
OD000554,ORD000196,759,2,31.99,63.98
OD000555,ORD000196,403,3,122.0,366.0
OD000565,ORD000201,71,8,36.49,291.92
OD000566,ORD000202,410,2,66.49,132.98
OD000567,ORD000202,756,3,24.79,74.37
OD000612,ORD000218,29,4,190.0,760.0
OD000639,ORD000227,262,3,91.0,273.0
OD000650,ORD000230,633,6,149.99,899.94
OD000659,ORD000233,479,2,83.49,166.98
OD000660,ORD000233,165,2,113.49,226.98
OD000661,ORD000233,516,2,67.0,134.0
OD000662,ORD000233,530,2,37.49,74.98
OD000663,ORD000233,761,4,80.0,320.0
OD000678,ORD000239,622,3,130.99,392.97
OD000679,ORD000239,594,4,144.79,579.16
OD000680,ORD000239,582,2,43.79,87.58
OD000681,ORD000239,101,1,18.0,18.0
OD000682,ORD000239,162,2,14.99,29.98
OD000698,ORD000246,83,2,194.49,388.98
OD000699,ORD000246,434,1,22.99,22.99
OD000700,ORD000246,368,3,73.99,221.97
OD000701,ORD000246,28,8,138.79,1110.32
OD000713,ORD000252,450,2,138.0,276.0
OD000714,ORD000252,773,2,179.0,358.0
OD000715,ORD000252,221,2,93.99,187.98
OD000716,ORD000252,756,4,24.79,99.16
OD000717,ORD000252,719,2,116.0,232.0
OD000725,ORD000255,228,1,114.0,114.0
OD000726,ORD000255,578,5,53.0,265.0
OD000727,ORD000255,210,4,136.49,545.96
OD000728,ORD000255,133,7,79.0,553.0
OD000729,ORD000256,582,3,43.79,131.37
OD000730,ORD000256,701,2,196.49,392.98
OD000731,ORD000256,203,6,91.79,550.74
OD000774,ORD000271,653,4,125.49,501.96
OD000775,ORD000271,254,7,10.49,73.43
OD000788,ORD000277,570,2,68.49,136.98
OD000789,ORD000277,641,1,195.99,195.99
OD000790,ORD000277,723,2,66.49,132.98
OD000791,ORD000277,88,7,31.0,217.0
OD000803,ORD000281,154,4,119.99,479.96
OD000804,ORD000281,225,9,152.99,1376.91
OD000805,ORD000281,216,4,106.49,425.96
OD000806,ORD000281,582,4,43.79,175.16
OD000807,ORD000281,312,4,40.0,160.0
OD000813,ORD000283,212,3,39.79,119.37
OD000814,ORD000283,689,2,94.79,189.58
OD000835,ORD000290,668,2,125.79,251.58
OD000836,ORD000290,722,1,140.99,140.99
OD000837,ORD000291,230,3,105.49,316.47
OD000838,ORD000292,144,3,158.99,476.97
OD000839,ORD000292,642,2,86.99,173.98
OD000840,ORD000292,26,3,122.99,368.97
OD000841,ORD000292,337,4,52.99,211.96
OD000856,ORD000297,637,2,131.99,263.98
OD000857,ORD000297,85,2,71.49,142.98
OD000858,ORD000298,185,6,170.49,1022.94
OD000859,ORD000298,370,4,89.79,359.16
OD000860,ORD000299,76,8,52.79,422.32
OD000861,ORD000299,359,5,127.79,638.95
OD000893,ORD000309,58,7,72.79,509.53
OD000894,ORD000309,1,10,15.79,157.9
OD000895,ORD000309,667,6,20.49,122.94
OD000896,ORD000309,53,3,133.49,400.47
OD000919,ORD000317,348,1,141.49,141.49
OD000920,ORD000317,12,4,21.79,87.16
OD000921,ORD000318,245,5,185.49,927.45
OD000922,ORD000318,111,3,107.49,322.47
OD000923,ORD000318,305,4,96.79,387.16
OD000949,ORD000326,672,1,95.79,95.79
OD000966,ORD000332,706,4,39.49,157.96
OD000967,ORD000332,570,2,68.49,136.98
OD000968,ORD000332,112,2,86.49,172.98
OD000969,ORD000332,163,5,17.49,87.45
OD000980,ORD000337,360,4,195.49,781.96
OD000981,ORD000337,533,3,85.0,255.0
OD001005,ORD000345,649,3,175.49,526.47
OD001006,ORD000345,790,3,166.79,500.37
OD001007,ORD000345,755,2,59.49,118.98
OD001009,ORD000347,421,4,179.49,717.96
OD001010,ORD000348,464,2,111.0,222.0
OD001011,ORD000348,19,6,130.79,784.74
OD001012,ORD000348,798,2,30.79,61.58
OD001032,ORD000354,602,1,146.49,146.49
OD001034,ORD000356,579,1,94.49,94.49
OD001035,ORD000356,377,4,55.99,223.96
OD001036,ORD000356,310,1,87.99,87.99
OD001037,ORD000356,175,2,103.0,206.0
OD001046,ORD000359,253,4,70.0,280.0
OD001047,ORD000359,59,7,31.0,217.0
OD001055,ORD000362,727,2,89.49,178.98
OD001056,ORD000362,799,6,156.79,940.74
OD001057,ORD000362,291,1,105.79,105.79
OD001061,ORD000365,485,1,21.99,21.99
OD001062,ORD000365,428,3,94.0,282.0
OD001066,ORD000367,743,5,130.49,652.45
OD001076,ORD000370,347,3,60.49,181.47
OD001081,ORD000372,27,4,21.49,85.96
OD001082,ORD000372,134,1,135.79,135.79
OD001083,ORD000372,452,6,121.0,726.0
OD001085,ORD000374,291,4,105.79,423.16
OD001086,ORD000374,661,10,22.99,229.9
OD001087,ORD000374,784,1,39.79,39.79
OD001088,ORD000374,677,3,149.49,448.47
OD001089,ORD000374,658,3,169.79,509.37
OD001107,ORD000379,341,3,66.79,200.37
OD001108,ORD000379,582,2,43.79,87.58
OD001109,ORD000379,614,4,187.79,751.16
OD001110,ORD000379,108,2,101.49,202.98
OD001111,ORD000380,50,6,121.0,726.0
OD001112,ORD000380,86,2,60.79,121.58
OD001113,ORD000380,352,1,195.79,195.79
OD001141,ORD000390,166,2,189.99,379.98
OD001142,ORD000390,412,2,128.79,257.58
OD001143,ORD000390,576,2,112.49,224.98
OD001146,ORD000392,307,3,122.49,367.47
OD001147,ORD000392,550,3,153.99,461.97
OD001149,ORD000394,796,2,181.0,362.0
OD001150,ORD000394,785,5,98.79,493.95
OD001157,ORD000397,501,4,90.99,363.96
OD001207,ORD000411,598,4,96.99,387.96
OD001208,ORD000411,466,3,147.49,442.47
OD001209,ORD000411,691,2,42.0,84.0
OD001210,ORD000412,499,4,169.79,679.16
OD001226,ORD000418,315,4,12.49,49.96
OD001227,ORD000418,531,4,142.0,568.0
OD001228,ORD000418,131,3,37.99,113.97
OD001229,ORD000418,573,1,25.0,25.0
OD001235,ORD000421,451,3,29.49,88.47
OD001236,ORD000421,292,3,80.0,240.0
OD001255,ORD000430,270,4,123.99,495.96
OD001256,ORD000430,457,3,120.0,360.0
OD001257,ORD000430,294,2,165.79,331.58
OD001258,ORD000430,637,5,131.99,659.95
OD001259,ORD000430,623,2,71.0,142.0
OD001268,ORD000433,204,6,80.79,484.74
OD001269,ORD000434,273,1,183.49,183.49
OD001270,ORD000434,25,4,88.99,355.96
OD001280,ORD000437,28,6,138.79,832.74
OD001289,ORD000443,118,5,146.79,733.95
OD001314,ORD000450,690,1,83.99,83.99
OD001315,ORD000451,146,2,50.99,101.98
OD001316,ORD000451,358,3,115.0,345.0
OD001317,ORD000451,427,3,19.99,59.97
OD001325,ORD000455,124,3,149.0,447.0
OD001326,ORD000456,707,5,19.79,98.95
OD001327,ORD000456,284,4,99.49,397.96
OD001331,ORD000458,774,5,63.0,315.0
OD001332,ORD000458,689,3,94.79,284.37
OD001333,ORD000458,739,6,50.79,304.74
OD001334,ORD000459,455,1,110.0,110.0
OD001335,ORD000459,353,10,113.0,1130.0
OD001336,ORD000459,670,2,81.79,163.58
OD001337,ORD000459,608,2,113.79,227.58
OD001338,ORD000459,671,5,57.79,288.95
OD001353,ORD000466,565,7,125.49,878.43
OD001354,ORD000466,84,2,74.49,148.98
OD001355,ORD000466,61,2,44.0,88.0
OD001376,ORD000473,767,4,124.0,496.0
OD001399,ORD000481,311,5,133.79,668.95
OD001400,ORD000481,461,2,11.79,23.58
OD001401,ORD000481,416,5,179.0,895.0
OD001402,ORD000481,339,3,84.49,253.47
OD001403,ORD000481,484,3,137.79,413.37
OD001404,ORD000482,422,4,170.99,683.96
OD001405,ORD000482,289,4,147.99,591.96
OD001406,ORD000482,57,1,122.99,122.99
OD001416,ORD000485,88,3,31.0,93.0
OD001417,ORD000485,581,9,160.79,1447.11
OD001418,ORD000485,728,4,116.79,467.16
OD001419,ORD000485,609,2,39.0,78.0
OD001423,ORD000488,494,1,192.49,192.49
OD001424,ORD000488,453,8,37.79,302.32
OD001425,ORD000488,727,4,89.49,357.96
OD001426,ORD000488,606,2,107.99,215.98
OD001427,ORD000488,388,4,149.0,596.0
OD001432,ORD000491,650,6,12.99,77.94
OD001433,ORD000491,746,9,144.49,1300.41
OD001434,ORD000491,320,2,89.0,178.0
OD001436,ORD000493,553,3,114.49,343.47
OD001450,ORD000498,461,2,11.79,23.58
OD001451,ORD000498,761,1,80.0,80.0
OD001458,ORD000501,753,3,193.99,581.97
OD001459,ORD000501,761,2,80.0,160.0
OD001460,ORD000501,72,5,166.99,834.95
OD001461,ORD000501,655,2,148.79,297.58
OD001470,ORD000504,51,3,119.49,358.47
OD001471,ORD000504,669,2,168.79,337.58
OD001472,ORD000504,453,3,37.79,113.37
OD001473,ORD000504,734,4,32.0,128.0
OD001474,ORD000505,110,3,43.49,130.47
OD001475,ORD000505,247,1,11.49,11.49
OD001476,ORD000505,122,2,102.49,204.98
OD001477,ORD000505,496,3,131.49,394.47
OD001478,ORD000505,486,2,78.49,156.98
OD001479,ORD000506,697,5,115.49,577.45
OD001480,ORD000506,623,5,71.0,355.0
OD001481,ORD000506,237,6,109.0,654.0
OD001482,ORD000506,568,3,150.79,452.37
OD001483,ORD000506,37,5,47.79,238.95
OD001518,ORD000518,168,3,73.0,219.0
OD001519,ORD000518,779,2,72.49,144.98
OD001520,ORD000518,648,2,157.0,314.0
OD001537,ORD000525,662,2,38.0,76.0
OD001538,ORD000525,61,8,44.0,352.0
OD001539,ORD000525,222,4,94.0,376.0
OD001540,ORD000525,383,3,185.79,557.37
OD001558,ORD000533,665,5,159.49,797.45
OD001559,ORD000533,601,3,17.0,51.0
OD001561,ORD000535,618,3,157.99,473.97
OD001562,ORD000535,423,2,89.79,179.58
OD001563,ORD000535,360,2,195.49,390.98
OD001564,ORD000535,544,4,152.49,609.96
OD001565,ORD000535,280,4,176.0,704.0
OD001566,ORD000536,366,1,40.99,40.99
OD001567,ORD000536,470,3,135.99,407.97
OD001568,ORD000536,300,3,141.79,425.37
OD001574,ORD000538,727,3,89.49,268.47
OD001575,ORD000538,470,3,135.99,407.97
OD001576,ORD000538,724,4,38.79,155.16
OD001577,ORD000538,560,4,115.79,463.16
OD001578,ORD000539,398,4,15.79,63.16
OD001579,ORD000539,86,3,60.79,182.37
OD001580,ORD000539,328,4,112.99,451.96
OD001581,ORD000539,486,1,78.49,78.49
OD001582,ORD000539,8,5,49.79,248.95
OD001587,ORD000541,213,9,162.0,1458.0
OD001588,ORD000541,741,3,120.79,362.37
OD001589,ORD000542,86,2,60.79,121.58
OD001603,ORD000546,709,2,191.0,382.0
OD001604,ORD000546,302,2,86.0,172.0
OD001605,ORD000546,681,5,139.49,697.45
OD001606,ORD000546,2,3,113.0,339.0
OD001621,ORD000552,247,4,11.49,45.96
OD001622,ORD000552,274,10,109.0,1090.0
OD001623,ORD000552,134,2,135.79,271.58
OD001636,ORD000557,274,1,109.0,109.0
OD001637,ORD000557,710,2,35.79,71.58
OD001638,ORD000557,751,3,43.0,129.0
OD001639,ORD000557,381,2,72.0,144.0
OD001671,ORD000568,385,4,12.99,51.96
OD001672,ORD000568,731,3,163.79,491.37
OD001673,ORD000568,768,8,180.99,1447.92
OD001680,ORD000572,387,1,184.79,184.79
OD001681,ORD000573,92,3,121.49,364.47
OD001682,ORD000573,350,4,29.99,119.96
OD001683,ORD000573,738,3,189.99,569.97
OD001684,ORD000573,482,4,153.99,615.96
OD001689,ORD000575,439,1,13.49,13.49
OD001690,ORD000575,746,9,144.49,1300.41
OD001691,ORD000575,313,8,137.0,1096.0
OD001692,ORD000575,508,2,98.49,196.98
OD001699,ORD000578,213,3,162.0,486.0
OD001700,ORD000578,570,1,68.49,68.49
OD001701,ORD000578,456,5,51.49,257.45
OD001702,ORD000579,424,3,148.99,446.97
OD001703,ORD000579,306,2,110.99,221.98
OD001704,ORD000579,80,2,15.49,30.98
OD001705,ORD000579,302,2,86.0,172.0
OD001711,ORD000582,219,3,89.99,269.97
OD001712,ORD000582,706,3,39.49,118.47
OD001723,ORD000586,451,1,29.49,29.49
OD001724,ORD000586,113,4,53.0,212.0
OD001725,ORD000586,398,9,15.79,142.11
OD001731,ORD000588,337,4,52.99,211.96
OD001732,ORD000588,661,10,22.99,229.9
OD001733,ORD000589,799,3,156.79,470.37
OD001734,ORD000589,432,10,172.0,1720.0
OD001738,ORD000592,485,4,21.99,87.96
OD001739,ORD000592,444,8,137.99,1103.92
OD001740,ORD000592,373,4,77.79,311.16
OD001741,ORD000592,262,2,91.0,182.0
OD001762,ORD000600,99,3,32.79,98.37
OD001795,ORD000612,726,4,173.49,693.96
OD001796,ORD000612,574,4,67.0,268.0
OD001797,ORD000612,579,6,94.49,566.94
OD001798,ORD000612,22,2,49.79,99.58
OD001799,ORD000612,784,4,39.79,159.16
OD001816,ORD000618,730,5,71.79,358.95
OD001817,ORD000618,106,3,96.49,289.47
OD001818,ORD000618,204,4,80.79,323.16
OD001819,ORD000618,12,5,21.79,108.95
OD001820,ORD000619,10,5,152.49,762.45
OD001821,ORD000619,190,3,194.99,584.97
OD001822,ORD000619,465,2,156.0,312.0
OD001827,ORD000621,668,3,125.79,377.37
OD001828,ORD000621,734,3,32.0,96.0
OD001829,ORD000621,725,3,153.99,461.97
OD001830,ORD000621,139,2,42.0,84.0
OD001855,ORD000630,723,2,66.49,132.98
OD001856,ORD000630,690,3,83.99,251.97
OD001857,ORD000630,45,4,82.99,331.96
OD001858,ORD000630,378,4,68.49,273.96
OD001868,ORD000633,759,8,31.99,255.92
OD001869,ORD000633,554,1,133.49,133.49
OD001870,ORD000634,470,2,135.99,271.98
OD001871,ORD000634,363,5,43.49,217.45
OD001872,ORD000634,163,10,17.49,174.9
OD001873,ORD000634,738,2,189.99,379.98
OD001874,ORD000634,288,4,27.0,108.0
OD001882,ORD000637,192,3,125.0,375.0
OD001883,ORD000637,581,2,160.79,321.58
OD001893,ORD000641,747,4,46.79,187.16
OD001894,ORD000641,503,2,125.49,250.98
OD001895,ORD000641,116,1,127.49,127.49
OD001920,ORD000647,100,4,38.49,153.96
OD001921,ORD000647,193,10,118.99,1189.9
OD001922,ORD000647,695,9,58.99,530.91
OD001938,ORD000655,617,3,99.79,299.37
OD001939,ORD000655,758,1,178.0,178.0
OD001940,ORD000656,252,1,88.49,88.49
OD001941,ORD000656,640,3,163.0,489.0
OD001942,ORD000656,313,2,137.0,274.0
OD001945,ORD000659,59,3,31.0,93.0
OD001946,ORD000659,329,2,129.49,258.98
OD001947,ORD000659,413,5,73.99,369.95
OD001961,ORD000664,558,4,154.79,619.16
OD001962,ORD000664,303,2,188.79,377.58
OD001963,ORD000664,363,4,43.49,173.96
OD001964,ORD000664,248,2,159.0,318.0
OD001965,ORD000664,385,3,12.99,38.97
OD001977,ORD000668,601,3,17.0,51.0
OD001989,ORD000673,157,2,171.99,343.98
OD001999,ORD000676,678,2,23.99,47.98
OD002000,ORD000676,707,5,19.79,98.95
OD002026,ORD000684,84,2,74.49,148.98
OD002027,ORD000684,790,6,166.79,1000.74
OD002028,ORD000684,473,3,60.0,180.0
OD002029,ORD000684,654,1,11.0,11.0
OD002030,ORD000684,156,2,72.99,145.98
OD002031,ORD000685,386,4,18.99,75.96
OD002032,ORD000685,57,7,122.99,860.93
OD002033,ORD000685,215,6,190.49,1142.94
OD002034,ORD000685,738,7,189.99,1329.93
OD002035,ORD000685,335,4,58.49,233.96
OD002038,ORD000687,205,1,32.0,32.0
OD002039,ORD000687,571,2,10.99,21.98
OD002043,ORD000689,438,4,125.99,503.96
OD002044,ORD000689,182,3,31.99,95.97
OD002045,ORD000689,729,3,164.49,493.47
OD002046,ORD000689,755,5,59.49,297.45
OD002047,ORD000689,153,5,132.49,662.45
OD002051,ORD000692,99,6,32.79,196.74
OD002052,ORD000692,462,1,36.0,36.0
OD002053,ORD000692,391,6,30.99,185.94
OD002054,ORD000692,233,5,75.0,375.0
OD002065,ORD000697,517,4,46.49,185.96
OD002066,ORD000697,88,2,31.0,62.0
OD002067,ORD000697,56,3,150.49,451.47
OD002068,ORD000697,555,4,29.0,116.0
OD002069,ORD000697,657,3,182.79,548.37
OD002071,ORD000699,56,3,150.49,451.47
OD002072,ORD000699,134,3,135.79,407.37
OD002073,ORD000699,284,6,99.49,596.94
OD002074,ORD000699,275,2,134.99,269.98
OD002075,ORD000699,747,6,46.79,280.74
OD002076,ORD000700,217,3,120.79,362.37
OD002077,ORD000700,506,1,82.0,82.0
OD002078,ORD000700,2,4,113.0,452.0
OD002079,ORD000700,140,2,86.99,173.98
OD002085,ORD000703,266,4,185.0,740.0
OD002086,ORD000703,195,6,57.49,344.94
OD002087,ORD000703,570,9,68.49,616.41
OD002088,ORD000703,517,1,46.49,46.49
OD002089,ORD000703,34,4,65.49,261.96
OD002106,ORD000710,165,5,113.49,567.45
OD002109,ORD000712,311,3,133.79,401.37
OD002110,ORD000712,566,3,188.0,564.0
OD002155,ORD000726,140,5,86.99,434.95
OD002156,ORD000726,737,5,11.99,59.95
OD002157,ORD000726,582,7,43.79,306.53
OD002163,ORD000728,540,3,27.0,81.0
OD002199,ORD000744,785,6,98.79,592.74
OD002200,ORD000744,680,2,40.49,80.98
OD002201,ORD000744,612,5,147.99,739.95
OD002202,ORD000744,329,1,129.49,129.49
OD002230,ORD000756,160,3,69.99,209.97
OD002231,ORD000756,298,4,195.79,783.16
OD002232,ORD000756,189,4,76.79,307.16
OD002238,ORD000759,82,7,198.79,1391.53
OD002282,ORD000774,477,2,48.79,97.58
OD002283,ORD000775,512,6,105.49,632.94
OD002284,ORD000775,224,3,111.79,335.37
OD002292,ORD000778,521,3,183.99,551.97
OD002293,ORD000778,726,1,173.49,173.49
OD002294,ORD000778,180,3,144.79,434.37
OD002301,ORD000781,179,4,45.49,181.96
OD002302,ORD000781,232,3,35.49,106.47
OD002303,ORD000781,718,4,157.99,631.96
OD002304,ORD000781,332,1,37.49,37.49
OD002329,ORD000792,723,3,66.49,199.47
OD002366,ORD000803,267,10,111.99,1119.9
OD002367,ORD000803,670,5,81.79,408.95
OD002368,ORD000803,246,9,10.0,90.0
OD002369,ORD000803,136,7,150.0,1050.0
OD002370,ORD000803,601,3,17.0,51.0
OD002375,ORD000806,534,4,108.49,433.96
OD002376,ORD000806,405,9,80.0,720.0
OD002377,ORD000806,41,6,112.79,676.74
OD002378,ORD000807,524,2,41.79,83.58
OD002379,ORD000807,295,1,38.0,38.0
OD002380,ORD000807,282,4,189.99,759.96
OD002381,ORD000808,617,9,99.79,898.11
OD002382,ORD000808,727,2,89.49,178.98
OD002383,ORD000808,558,7,154.79,1083.53
OD002384,ORD000809,690,4,83.99,335.96
OD002385,ORD000809,592,3,88.99,266.97
OD002386,ORD000809,169,3,20.79,62.37
OD002387,ORD000809,652,4,167.49,669.96
OD002438,ORD000826,740,3,97.79,293.37
OD002439,ORD000826,93,3,87.0,261.0
OD002440,ORD000826,111,4,107.49,429.96
OD002441,ORD000826,571,6,10.99,65.94
OD002445,ORD000828,593,3,136.99,410.97
OD002451,ORD000831,551,3,134.79,404.37
OD002452,ORD000831,555,2,29.0,58.0
OD002453,ORD000832,453,2,37.79,75.58
OD002454,ORD000832,287,3,22.99,68.97
OD002455,ORD000832,314,4,17.49,69.96
OD002456,ORD000832,92,1,121.49,121.49
OD002457,ORD000832,492,4,182.49,729.96
OD002471,ORD000837,673,2,188.49,376.98
OD002472,ORD000837,489,4,117.0,468.0
OD002473,ORD000837,488,4,141.79,567.16
OD002500,ORD000846,125,2,82.99,165.98
OD002501,ORD000846,233,9,75.0,675.0
OD002502,ORD000846,223,3,10.79,32.37
OD002503,ORD000846,692,4,17.79,71.16
OD002504,ORD000846,91,1,97.0,97.0
OD002505,ORD000847,386,6,18.99,113.94
OD002506,ORD000847,666,4,63.99,255.96
OD002507,ORD000847,443,20,53.79,1075.8
OD002508,ORD000848,466,8,147.49,1179.92
OD002509,ORD000848,426,2,138.0,276.0
OD002514,ORD000850,394,8,167.79,1342.32
OD002515,ORD000851,638,1,192.49,192.49
OD002516,ORD000851,341,4,66.79,267.16
OD002517,ORD000852,658,5,169.79,848.95
OD002518,ORD000852,168,7,73.0,511.0
OD002519,ORD000852,432,2,172.0,344.0
OD002520,ORD000852,624,3,69.99,209.97
OD002521,ORD000853,656,3,179.99,539.97
OD002541,ORD000859,151,5,53.79,268.95
OD002557,ORD000865,494,3,192.49,577.47
OD002558,ORD000865,532,3,101.99,305.97
OD002559,ORD000865,82,2,198.79,397.58
OD002563,ORD000868,71,3,36.49,109.47
OD002564,ORD000868,230,2,105.49,210.98
OD002565,ORD000868,311,4,133.79,535.16
OD002568,ORD000870,86,2,60.79,121.58
OD002569,ORD000870,582,2,43.79,87.58
OD002575,ORD000872,259,2,54.49,108.98
OD002576,ORD000872,582,7,43.79,306.53
OD002577,ORD000873,445,2,14.49,28.98
OD002585,ORD000877,722,2,140.99,281.98
OD002586,ORD000877,108,3,101.49,304.47
OD002587,ORD000877,95,3,108.0,324.0
OD002588,ORD000877,623,1,71.0,71.0
OD002589,ORD000877,124,5,149.0,745.0
OD002591,ORD000879,470,3,135.99,407.97
OD002592,ORD000879,491,3,169.79,509.37
OD002601,ORD000883,372,1,23.99,23.99
OD002602,ORD000883,384,4,63.49,253.96
OD002603,ORD000883,59,1,31.0,31.0
OD002604,ORD000883,483,3,84.99,254.97
OD002669,ORD000905,291,8,105.79,846.32
OD002673,ORD000907,525,2,188.49,376.98
OD002674,ORD000907,746,4,144.49,577.96
OD002675,ORD000907,658,3,169.79,509.37
OD002676,ORD000907,292,4,80.0,320.0
OD002680,ORD000909,355,5,106.99,534.95
OD002681,ORD000909,408,1,159.79,159.79
OD002682,ORD000909,34,3,65.49,196.47
OD002683,ORD000909,193,7,118.99,832.93
OD002684,ORD000910,470,6,135.99,815.94
OD002685,ORD000911,591,4,45.49,181.96
OD002686,ORD000911,455,5,110.0,550.0
OD002700,ORD000918,492,2,182.49,364.98
OD002748,ORD000931,131,4,37.99,151.96
OD002749,ORD000931,287,6,22.99,137.94
