OrderID,UserID,OrderDate,TotalAmount
ORD001039,USR00181,2022-06-09,620.37
ORD001044,USR00182,2022-05-21,264.95
ORD001047,USR00182,2022-05-15,420.05
ORD001048,USR00182,2022-08-03,370.98
ORD001049,USR00182,2022-10-22,137.99
ORD001059,USR00185,2022-05-28,497.0
ORD001063,USR00185,2022-06-16,918.77
ORD001067,USR00186,2022-08-19,723.96
ORD001068,USR00186,2022-09-30,341.58
ORD001069,USR00186,2022-02-07,453.98
ORD001078,USR00189,2022-11-16,2385.47
ORD001083,USR00190,2022-03-15,1327.32
ORD001084,USR00190,2022-02-20,2278.32
ORD001088,USR00192,2022-08-10,425.96
ORD001095,USR00193,2022-06-06,2178.4
ORD001101,USR00194,2022-10-07,1337.08
ORD001102,USR00194,2022-03-09,240.0
ORD001106,USR00195,2022-02-03,2613.79
ORD001108,USR00196,2022-05-27,1235.08
ORD001110,USR00197,2022-05-05,869.94
ORD001116,USR00197,2022-10-11,1421.93
ORD001120,USR00199,2022-07-26,2056.61
ORD001126,USR00199,2022-06-29,1329.54
ORD001129,USR00199,2022-10-05,159.97
ORD001131,USR00200,2022-06-16,501.16
ORD001137,USR00200,2022-02-07,1100.32
ORD001138,USR00200,2022-06-09,352.0
ORD001139,USR00201,2022-09-13,904.93
ORD001142,USR00201,2022-08-29,201.0
ORD001149,USR00204,2022-11-11,149.58
ORD001154,USR00205,2022-04-07,130.47
ORD001156,USR00205,2022-08-10,2075.51
ORD001174,USR00207,2022-12-28,1319.68
ORD001176,USR00208,2022-04-20,4124.41
ORD001177,USR00208,2022-01-21,1242.37
ORD001181,USR00210,2022-07-16,948.78
ORD001182,USR00210,2022-07-31,1825.12
ORD001183,USR00211,2022-09-28,2797.4
ORD001187,USR00212,2022-12-01,812.95
ORD001195,USR00214,2022-07-02,284.79
ORD001198,USR00214,2022-05-26,1150.11
ORD001202,USR00215,2022-12-14,1813.45
ORD001204,USR00215,2022-04-25,1169.45
ORD001208,USR00217,2022-10-27,1574.44
ORD001221,USR00218,2022-07-06,2381.88
ORD001224,USR00219,2022-04-16,2092.86
ORD001226,USR00219,2022-01-12,1347.92
ORD001228,USR00220,2022-12-20,595.56
ORD001233,USR00222,2022-07-11,1954.77
ORD001240,USR00224,2022-04-05,527.82
ORD001255,USR00226,2022-06-29,602.91
ORD001258,USR00226,2022-07-04,718.95
ORD001266,USR00227,2022-01-20,2501.31
ORD001271,USR00228,2022-05-17,2069.32
ORD001274,USR00228,2022-02-12,336.58
ORD001283,USR00229,2022-11-04,1707.84
ORD001288,USR00230,2022-12-06,870.52
ORD001291,USR00230,2022-10-22,1889.88
ORD001292,USR00230,2022-09-17,993.63
ORD001293,USR00230,2022-03-16,858.93
ORD001305,USR00233,2022-08-30,385.95
ORD001307,USR00233,2022-05-27,1238.88
ORD001321,USR00236,2022-09-09,1437.74
ORD001325,USR00237,2022-01-08,117.58
ORD001327,USR00238,2022-01-03,1363.32
ORD001339,USR00239,2022-03-26,293.37
ORD001340,USR00239,2022-04-08,1067.11
ORD001350,USR00241,2022-07-23,2084.92
ORD001353,USR00241,2022-08-08,414.95
ORD001355,USR00242,2022-01-27,193.25
ORD001357,USR00242,2022-05-26,897.08
ORD001358,USR00242,2022-10-14,3058.99
ORD001359,USR00242,2022-01-01,2542.85
ORD001360,USR00242,2022-05-12,139.98
ORD001361,USR00243,2022-01-30,2444.27
ORD001363,USR00244,2022-01-01,755.43
ORD001364,USR00244,2022-10-21,2004.29
ORD001365,USR00244,2022-01-02,1242.37
ORD001366,USR00244,2022-07-05,1820.11
ORD001370,USR00245,2022-02-13,1391.89
ORD001375,USR00247,2022-01-26,2981.36
ORD001384,USR00249,2022-04-05,2144.65
ORD001398,USR00255,2022-09-21,1681.73
ORD001400,USR00255,2022-02-16,1525.37
ORD001403,USR00256,2022-09-02,982.87
ORD001404,USR00256,2022-08-08,773.95
ORD001410,USR00257,2022-03-04,4853.83
ORD001426,USR00259,2022-05-12,361.58
ORD001432,USR00261,2022-05-27,625.95
ORD001447,USR00262,2022-07-19,1172.91
ORD001451,USR00263,2022-10-23,392.47
ORD001460,USR00265,2022-07-06,1073.91
ORD001462,USR00265,2022-04-29,327.94
ORD001463,USR00265,2022-11-30,1327.82
ORD001468,USR00266,2022-03-21,1934.92
ORD001475,USR00267,2022-09-19,1527.87
ORD001478,USR00267,2022-10-23,671.41
ORD001479,USR00267,2022-06-22,1206.63
ORD001480,USR00268,2022-08-03,1113.02
ORD001483,USR00268,2022-02-06,460.07
ORD001489,USR00270,2022-04-22,1537.35
ORD001491,USR00270,2022-11-01,1459.86
ORD001493,USR00270,2022-01-23,1383.91
ORD001498,USR00272,2022-10-01,2507.39
ORD001501,USR00273,2022-03-23,1233.35
ORD001505,USR00274,2022-08-02,983.91
ORD001507,USR00275,2022-07-04,1811.91
ORD001510,USR00275,2022-01-07,1719.77
ORD001512,USR00276,2022-01-09,1625.26
ORD001513,USR00277,2022-07-20,1094.7
ORD001515,USR00277,2022-06-11,722.43
ORD001517,USR00277,2022-03-01,366.98
ORD001521,USR00278,2022-02-11,698.0
ORD001522,USR00278,2022-12-11,370.0
ORD001524,USR00278,2022-08-14,1272.26
ORD001528,USR00279,2022-08-19,992.97
ORD001529,USR00280,2022-09-18,973.44
ORD001541,USR00284,2022-03-02,769.96
ORD001544,USR00284,2022-07-22,945.76
ORD001545,USR00284,2022-03-07,1553.35
ORD001563,USR00287,2022-02-20,182.37
ORD001575,USR00288,2022-06-22,886.94
ORD001582,USR00289,2022-06-09,118.98
ORD001585,USR00290,2022-02-24,2456.56
ORD001587,USR00290,2022-01-10,1714.74
ORD001600,USR00293,2022-03-10,311.37
ORD001603,USR00293,2022-09-21,727.45
ORD001605,USR00293,2022-08-31,1213.41
ORD001607,USR00294,2022-08-13,1166.61
ORD001623,USR00296,2022-01-18,548.14
ORD001628,USR00298,2022-09-18,1004.67
ORD001631,USR00298,2022-12-29,1759.11
ORD001633,USR00298,2022-05-24,1467.39
ORD001636,USR00298,2022-09-12,1998.26
ORD001652,USR00301,2022-08-27,1176.41
ORD001662,USR00303,2022-07-15,885.11
ORD001665,USR00303,2022-02-08,1589.07
ORD001666,USR00303,2022-05-30,2103.84
ORD001667,USR00303,2022-09-17,508.15
ORD001669,USR00304,2022-11-18,1378.95
ORD001677,USR00305,2022-09-29,1100.48
ORD001683,USR00306,2022-06-15,767.49
ORD001684,USR00306,2022-02-20,1218.96
ORD001690,USR00308,2022-04-06,239.97
ORD001696,USR00308,2022-06-17,2917.63
ORD001697,USR00308,2022-07-02,80.37
ORD001699,USR00309,2022-03-07,2076.78
ORD001700,USR00309,2022-11-16,218.98
ORD001702,USR00310,2022-03-19,687.96
ORD001704,USR00310,2022-04-26,1303.39
ORD001705,USR00310,2022-09-16,238.95
ORD001707,USR00311,2022-05-17,361.74
ORD001708,USR00311,2022-03-25,924.95
ORD001709,USR00311,2022-10-12,1355.71
ORD001717,USR00312,2022-11-23,1375.8
ORD001722,USR00312,2022-03-26,1428.43
ORD001724,USR00313,2022-10-24,3100.63
ORD001725,USR00313,2022-02-19,2420.94
ORD001728,USR00314,2022-04-20,1978.61
ORD001732,USR00314,2022-09-19,1303.3
ORD001736,USR00315,2022-06-14,944.56
ORD001739,USR00315,2022-12-27,258.98
ORD001740,USR00315,2022-10-16,1957.64
ORD001745,USR00316,2022-07-11,979.92
ORD001749,USR00317,2022-07-30,2109.43
ORD001752,USR00317,2022-03-27,1149.37
ORD001755,USR00317,2022-02-24,344.97
ORD001756,USR00318,2022-08-29,673.92
ORD001761,USR00319,2022-10-03,1206.21
ORD001765,USR00319,2022-04-06,1855.98
ORD001775,USR00320,2022-05-30,275.96
ORD001776,USR00321,2022-10-19,585.31
ORD001779,USR00321,2022-03-27,876.53
ORD001780,USR00321,2022-02-22,707.94
ORD001782,USR00321,2022-01-30,981.11
ORD001783,USR00321,2022-05-16,658.72
ORD001786,USR00322,2022-09-15,1610.36
ORD001796,USR00324,2022-07-22,487.97
ORD001803,USR00325,2022-02-01,1002.93
ORD001806,USR00327,2022-08-20,1054.74
ORD001811,USR00328,2022-10-20,3208.06
ORD001823,USR00329,2022-08-17,979.82
ORD001825,USR00331,2022-08-31,200.0
ORD001828,USR00332,2022-09-07,470.0
ORD001829,USR00332,2022-01-19,2372.19
ORD001836,USR00333,2022-07-05,997.86
ORD001838,USR00333,2022-02-19,657.98
ORD001840,USR00333,2022-06-28,384.95
ORD001841,USR00333,2022-12-10,972.47
ORD001844,USR00334,2022-11-27,431.58
ORD001845,USR00334,2022-09-06,1626.49
ORD001847,USR00334,2022-01-16,561.98
ORD001851,USR00335,2022-09-07,988.11
ORD001854,USR00336,2022-11-25,191.47
ORD001864,USR00337,2022-02-13,2161.72
ORD001873,USR00338,2022-04-19,757.96
ORD001874,USR00338,2022-01-15,2029.97
ORD001887,USR00341,2022-12-04,765.47
ORD001888,USR00341,2022-11-26,1902.48
ORD001891,USR00342,2022-09-05,2002.1
ORD001899,USR00343,2022-11-12,1038.41
ORD001900,USR00344,2022-01-16,120.0
ORD001901,USR00344,2022-07-27,1901.97
ORD001905,USR00346,2022-06-21,1283.45
ORD001908,USR00346,2022-09-08,2993.85
ORD001911,USR00347,2022-02-11,407.37
ORD001922,USR00348,2022-08-15,1560.0
ORD001929,USR00351,2022-01-06,441.95
ORD001930,USR00351,2022-08-11,862.44
ORD001937,USR00352,2022-04-20,472.47
ORD001942,USR00353,2022-01-10,717.96
ORD001945,USR00354,2022-09-23,332.97
ORD001954,USR00356,2022-01-13,2326.88
ORD001958,USR00358,2022-10-14,484.54
ORD001959,USR00359,2022-03-16,1058.72
ORD001969,USR00360,2022-12-30,1122.27
ORD001970,USR00361,2022-06-26,61.49
ORD001979,USR00364,2022-12-04,2041.33
ORD001983,USR00364,2022-08-02,838.48
ORD002009,USR00368,2022-04-05,315.95
ORD002013,USR00370,2022-01-16,71.16
ORD002016,USR00370,2022-03-16,2397.86
ORD002022,USR00371,2022-09-18,2310.79
ORD002024,USR00371,2022-08-30,747.0
ORD002027,USR00372,2022-09-23,1257.88
ORD002028,USR00372,2022-05-06,261.98
ORD002039,USR00374,2022-11-30,1384.43
ORD002042,USR00375,2022-11-30,126.98
ORD002044,USR00375,2022-04-16,2553.68
ORD002046,USR00375,2022-01-19,1083.96
ORD002047,USR00375,2022-08-05,1392.18
ORD002050,USR00375,2022-07-17,563.37
ORD002054,USR00377,2022-09-19,1168.92
ORD002056,USR00377,2022-10-26,1025.74
ORD002061,USR00378,2022-03-15,316.74
ORD002068,USR00379,2022-03-28,223.03
ORD002074,USR00381,2022-10-27,753.47
ORD002077,USR00381,2022-01-16,1542.9
ORD002079,USR00382,2022-09-15,2486.87
ORD002082,USR00382,2022-12-06,144.79
ORD002083,USR00382,2022-12-31,957.23
ORD002085,USR00383,2022-07-24,265.0
ORD002087,USR00383,2022-01-19,1320.91
ORD002098,USR00386,2022-06-20,1373.01
ORD002102,USR00386,2022-09-02,1788.61
ORD002103,USR00386,2022-09-29,2331.87
ORD002105,USR00386,2022-11-15,2069.48
ORD002107,USR00387,2022-10-09,711.96
ORD002115,USR00389,2022-05-04,1582.3
ORD002117,USR00389,2022-09-11,904.86
ORD002123,USR00390,2022-12-04,121.79
ORD002124,USR00390,2022-01-01,781.49
ORD002125,USR00391,2022-01-23,743.96
ORD002126,USR00391,2022-12-08,1798.35
ORD002129,USR00392,2022-05-03,2299.89
ORD002131,USR00392,2022-07-10,1099.41
ORD002135,USR00393,2022-12-22,1819.9
ORD002137,USR00394,2022-11-16,1241.36
ORD002143,USR00395,2022-01-03,535.0
ORD002144,USR00395,2022-02-22,849.11
ORD002145,USR00395,2022-10-08,1803.95
ORD002148,USR00395,2022-09-01,589.95
ORD002149,USR00395,2022-11-12,1210.93
ORD002153,USR00397,2022-07-21,2172.43
ORD002157,USR00398,2022-11-11,201.58
ORD002162,USR00399,2022-12-07,595.89
ORD002164,USR00399,2022-01-17,2410.86
ORD002165,USR00399,2022-04-14,1364.0
ORD002167,USR00399,2022-03-30,390.0
ORD002171,USR00400,2022-12-14,1365.36
ORD002172,USR00400,2022-11-30,1347.47
ORD002176,USR00401,2022-11-29,711.92
ORD002177,USR00401,2022-08-25,876.9
ORD002180,USR00401,2022-10-18,997.47
ORD002181,USR00401,2022-12-30,2097.5
ORD002183,USR00401,2022-01-15,1885.39
ORD002187,USR00402,2022-01-25,1946.45
ORD002196,USR00404,2022-09-30,1405.06
ORD002197,USR00404,2022-03-28,345.0
ORD002205,USR00407,2022-05-16,1384.42
ORD002207,USR00407,2022-03-10,1057.47
ORD002208,USR00407,2022-08-04,303.26
ORD002210,USR00407,2022-09-13,388.58
ORD002212,USR00407,2022-07-12,799.29
ORD002224,USR00410,2022-06-04,1218.96
ORD002236,USR00411,2022-03-21,38.37
ORD002237,USR00411,2022-08-13,937.51
ORD002245,USR00413,2022-09-25,890.94
ORD002256,USR00414,2022-05-08,470.37
ORD002257,USR00415,2022-03-25,1275.42
ORD002264,USR00416,2022-03-31,57.98
ORD002276,USR00418,2022-09-24,1604.47
ORD002282,USR00419,2022-11-03,1765.96
ORD002297,USR00424,2022-04-12,1938.34
ORD002311,USR00427,2022-07-18,750.42
ORD002312,USR00427,2022-10-15,259.47
ORD002318,USR00428,2022-07-29,574.98
ORD002319,USR00428,2022-02-23,1632.43
ORD002325,USR00429,2022-04-15,2905.96
ORD002327,USR00430,2022-01-19,1716.3
ORD002328,USR00430,2022-07-12,1368.52
ORD002332,USR00430,2022-11-24,652.47
ORD002340,USR00431,2022-09-04,448.47
ORD002342,USR00431,2022-05-05,298.0
ORD002343,USR00431,2022-02-05,2771.81
ORD002346,USR00432,2022-06-29,788.16
ORD002348,USR00433,2022-02-08,547.95
ORD002378,USR00437,2022-04-07,109.95
ORD002379,USR00437,2022-11-16,178.98
ORD002385,USR00438,2022-08-20,1799.27
ORD002387,USR00438,2022-03-22,1694.82
ORD002393,USR00439,2022-10-22,1529.43
ORD002395,USR00439,2022-11-19,75.58
ORD002401,USR00440,2022-06-24,1412.28
ORD002402,USR00440,2022-04-05,840.94
ORD002406,USR00441,2022-07-08,79.96
ORD002416,USR00442,2022-04-25,1565.49
ORD002420,USR00443,2022-04-18,597.14
ORD002426,USR00444,2022-07-08,1232.59
ORD002427,USR00444,2022-02-19,1031.16
ORD002428,USR00444,2022-10-04,2734.69
ORD002429,USR00444,2022-09-22,1247.9
ORD002439,USR00445,2022-04-25,2908.66
ORD002440,USR00445,2022-04-18,1672.83
ORD002447,USR00446,2022-05-21,751.35
ORD002458,USR00448,2022-12-17,1481.93
ORD002471,USR00450,2022-03-20,1432.82
ORD002474,USR00451,2022-12-22,3313.96
ORD002481,USR00452,2022-08-08,1573.61
