OrderID,UserID,OrderDate,TotalAmount
ORD000520,USR00091,2020-12-06,1602.9
ORD000522,USR00092,2020-11-12,731.51
ORD000526,USR00092,2020-06-27,792.93
ORD000529,USR00093,2020-01-08,160.0
ORD000548,USR00097,2020-12-14,1539.51
ORD000555,USR00097,2020-10-30,527.54
ORD000556,USR00098,2020-10-05,583.91
ORD000558,USR00098,2020-11-19,1881.55
ORD000563,USR00098,2020-02-13,929.31
ORD000565,USR00099,2020-12-24,2078.84
ORD000574,USR00100,2020-02-23,1138.55
ORD000585,USR00101,2020-03-12,1704.07
ORD000587,USR00101,2020-05-17,1979.81
ORD000591,USR00101,2020-08-09,680.37
ORD000594,USR00102,2020-02-28,985.47
ORD000605,USR00103,2020-06-12,2139.49
ORD000606,USR00103,2020-06-10,581.56
ORD000607,USR00103,2020-10-28,1369.64
ORD000611,USR00104,2020-08-09,689.95
ORD000616,USR00104,2020-07-17,1219.03
ORD000622,USR00107,2020-11-09,297.96
ORD000625,USR00107,2020-07-22,1031.0
ORD000627,USR00107,2020-12-17,1605.53
ORD000639,USR00110,2020-08-31,1600.48
ORD000640,USR00110,2020-02-10,832.92
ORD000643,USR00110,2020-04-15,742.44
ORD000644,USR00110,2020-02-07,1507.53
ORD000646,USR00110,2020-01-08,1522.44
ORD000649,USR00111,2020-02-18,712.71
ORD000665,USR00113,2020-11-05,2362.74
ORD000666,USR00113,2020-08-28,852.19
ORD000670,USR00114,2020-01-10,1886.2
ORD000671,USR00114,2020-04-28,503.86
ORD000678,USR00117,2020-01-01,2095.9
ORD000680,USR00117,2020-04-05,1348.16
ORD000682,USR00117,2020-03-03,1999.32
ORD000688,USR00118,2020-03-02,532.52
ORD000690,USR00118,2020-06-22,606.84
ORD000691,USR00118,2020-07-24,644.0
ORD000695,USR00118,2020-04-10,3367.9
ORD000705,USR00120,2020-03-07,436.0
ORD000708,USR00120,2020-07-03,1213.69
ORD000722,USR00122,2020-07-28,2462.23
ORD000723,USR00122,2020-04-11,1429.82
ORD000733,USR00124,2020-04-13,640.0
ORD000735,USR00124,2020-08-14,550.0
ORD000736,USR00124,2020-06-16,1288.0
ORD000737,USR00125,2020-04-30,859.92
ORD000739,USR00126,2020-08-23,891.41
ORD000740,USR00127,2020-02-17,1606.91
ORD000741,USR00127,2020-11-05,699.0
ORD000746,USR00128,2020-10-28,1388.91
ORD000747,USR00129,2020-04-26,567.0
ORD000761,USR00131,2020-10-26,226.98
ORD000763,USR00132,2020-08-21,2165.14
ORD000765,USR00132,2020-11-18,2307.24
ORD000771,USR00133,2020-08-15,429.95
ORD000773,USR00133,2020-09-01,1098.17
ORD000783,USR00136,2020-10-05,1004.56
ORD000785,USR00136,2020-08-18,793.43
ORD000786,USR00136,2020-02-12,248.97
ORD000787,USR00137,2020-04-08,2294.37
ORD000800,USR00138,2020-05-06,1946.24
ORD000802,USR00139,2020-09-27,368.0
ORD000805,USR00140,2020-03-21,588.0
ORD000810,USR00140,2020-08-30,1395.5
ORD000811,USR00140,2020-10-17,2774.26
ORD000813,USR00141,2020-08-21,476.0
ORD000815,USR00141,2020-08-10,1215.9
ORD000816,USR00141,2020-03-13,904.14
ORD000818,USR00141,2020-12-02,675.16
ORD000821,USR00142,2020-02-18,1297.93
ORD000823,USR00142,2020-08-30,38.0
ORD000838,USR00145,2020-03-09,1179.54
ORD000841,USR00145,2020-05-27,749.96
ORD000857,USR00147,2020-04-24,1103.29
ORD000866,USR00149,2020-04-18,260.98
ORD000867,USR00149,2020-05-25,271.45
ORD000869,USR00149,2020-01-25,361.16
ORD000871,USR00149,2020-11-02,2328.85
ORD000875,USR00149,2020-11-03,362.97
ORD000878,USR00150,2020-08-31,198.98
ORD000884,USR00150,2020-12-14,1316.26
ORD000886,USR00151,2020-09-03,301.58
ORD000889,USR00151,2020-10-13,2784.65
ORD000892,USR00152,2020-10-09,1266.32
ORD000898,USR00152,2020-03-29,1630.0
ORD000899,USR00152,2020-12-14,1049.41
ORD000900,USR00153,2020-07-30,1225.45
ORD000902,USR00153,2020-06-16,792.0
ORD000906,USR00153,2020-11-27,259.95
ORD000913,USR00154,2020-01-18,253.95
ORD000919,USR00156,2020-10-26,1332.92
ORD000925,USR00156,2020-06-26,3203.19
ORD000928,USR00156,2020-07-10,861.92
ORD000929,USR00157,2020-03-07,1531.67
ORD000930,USR00157,2020-03-19,1382.13
ORD000939,USR00158,2020-04-11,1957.68
ORD000943,USR00158,2020-02-25,440.47
ORD000944,USR00158,2020-01-16,279.94
ORD000945,USR00159,2020-11-15,263.97
ORD000946,USR00159,2020-11-12,1262.04
ORD000950,USR00160,2020-08-20,2233.11
ORD000966,USR00164,2020-01-02,229.47
ORD000975,USR00166,2020-05-17,1237.0
ORD000978,USR00166,2020-08-29,2368.35
ORD000982,USR00167,2020-08-16,556.47
ORD000983,USR00167,2020-01-22,393.13
ORD000988,USR00168,2020-12-30,808.28
ORD000990,USR00169,2020-12-21,3018.18
ORD000997,USR00169,2020-05-03,2080.08
ORD000999,USR00170,2020-08-06,1874.84
ORD001000,USR00170,2020-04-09,3751.72
ORD001007,USR00170,2020-08-23,987.42
ORD001009,USR00171,2020-10-22,1427.63
ORD001011,USR00172,2020-07-20,311.97
ORD001023,USR00175,2020-09-21,551.97
ORD001026,USR00176,2020-11-15,408.84
ORD001029,USR00177,2020-08-24,464.0
ORD001041,USR00182,2020-12-24,2938.1
ORD001042,USR00182,2020-06-06,764.11
ORD001043,USR00182,2020-11-12,462.37
ORD001052,USR00183,2020-04-14,8085.9
ORD001053,USR00183,2020-06-02,1534.14
ORD001055,USR00183,2020-01-19,156.98
ORD001057,USR00184,2020-03-04,1102.32
ORD001061,USR00185,2020-02-14,518.37
ORD001064,USR00185,2020-02-19,1494.31
ORD001065,USR00186,2020-09-16,1282.55
ORD001075,USR00188,2020-10-31,1997.84
ORD001076,USR00188,2020-01-07,1065.93
ORD001080,USR00189,2020-04-28,649.42
ORD001081,USR00190,2020-10-13,1268.34
ORD001085,USR00190,2020-12-05,1627.98
ORD001086,USR00190,2020-09-14,1081.02
ORD001089,USR00192,2020-05-11,1044.16
ORD001094,USR00193,2020-04-15,799.9
ORD001096,USR00193,2020-01-25,2267.98
ORD001097,USR00193,2020-02-13,2653.88
ORD001099,USR00193,2020-12-23,2639.76
ORD001100,USR00194,2020-07-29,1358.52
ORD001104,USR00194,2020-06-13,1065.31
ORD001107,USR00196,2020-04-02,548.97
ORD001114,USR00197,2020-02-27,1175.76
ORD001119,USR00198,2020-03-11,1287.36
ORD001121,USR00199,2020-06-16,533.35
ORD001124,USR00199,2020-04-05,942.21
ORD001128,USR00199,2020-09-30,782.53
ORD001132,USR00200,2020-06-30,954.0
ORD001135,USR00200,2020-10-07,1080.98
ORD001136,USR00200,2020-04-10,2160.76
ORD001140,USR00201,2020-04-29,3109.94
ORD001143,USR00201,2020-07-28,362.97
ORD001145,USR00202,2020-12-30,563.77
ORD001155,USR00205,2020-05-19,2957.54
ORD001157,USR00205,2020-02-05,303.84
ORD001158,USR00206,2020-03-25,3193.6
ORD001164,USR00206,2020-01-19,1148.27
ORD001166,USR00206,2020-09-08,2202.42
ORD001167,USR00206,2020-06-07,1361.57
ORD001169,USR00207,2020-10-13,2026.84
ORD001173,USR00207,2020-10-26,363.93
ORD001179,USR00209,2020-09-19,707.96
ORD001189,USR00212,2020-09-18,1307.08
ORD001190,USR00212,2020-05-26,1586.01
ORD001191,USR00212,2020-05-02,1072.91
ORD001201,USR00214,2020-06-04,1148.05
ORD001210,USR00217,2020-07-09,821.05
ORD001215,USR00217,2020-11-21,1459.61
ORD001217,USR00217,2020-05-28,1215.81
ORD001219,USR00218,2020-10-27,790.32
ORD001222,USR00219,2020-12-03,3368.51
ORD001225,USR00219,2020-05-27,1584.9
ORD001227,USR00220,2020-05-13,1169.92
ORD001237,USR00224,2020-02-27,1797.15
ORD001238,USR00224,2020-08-18,1109.84
ORD001245,USR00224,2020-12-13,613.9
ORD001248,USR00225,2020-12-07,696.35
ORD001250,USR00225,2020-06-01,323.98
ORD001253,USR00226,2020-05-21,737.92
ORD001262,USR00227,2020-06-08,2523.96
ORD001264,USR00227,2020-03-12,661.9
ORD001270,USR00228,2020-09-24,982.74
ORD001278,USR00229,2020-11-19,456.0
ORD001280,USR00229,2020-09-07,873.86
ORD001282,USR00229,2020-03-18,111.98
ORD001284,USR00230,2020-03-12,768.51
ORD001285,USR00230,2020-02-08,2673.35
ORD001290,USR00230,2020-10-31,2699.43
ORD001294,USR00231,2020-02-08,1197.95
ORD001297,USR00231,2020-08-31,472.75
ORD001300,USR00232,2020-02-03,117.0
ORD001302,USR00232,2020-07-07,2759.08
ORD001303,USR00232,2020-01-18,521.37
ORD001304,USR00232,2020-08-18,656.84
ORD001308,USR00233,2020-07-26,450.45
ORD001310,USR00234,2020-10-24,1034.84
ORD001311,USR00234,2020-11-10,3167.19
ORD001313,USR00235,2020-06-24,1392.86
ORD001315,USR00235,2020-05-06,610.0
ORD001317,USR00236,2020-11-06,2618.15
ORD001322,USR00236,2020-11-09,1536.94
ORD001323,USR00236,2020-07-24,719.37
ORD001326,USR00237,2020-01-24,377.97
ORD001332,USR00238,2020-12-29,731.01
ORD001335,USR00239,2020-08-07,658.16
ORD001336,USR00239,2020-08-20,893.94
ORD001337,USR00239,2020-07-26,280.98
ORD001338,USR00239,2020-09-11,320.98
ORD001342,USR00239,2020-09-26,312.0
ORD001345,USR00240,2020-08-25,1087.53
ORD001347,USR00240,2020-10-08,3297.28
ORD001367,USR00244,2020-06-27,1375.18
ORD001372,USR00245,2020-02-07,565.47
ORD001374,USR00247,2020-04-28,100.0
ORD001376,USR00248,2020-02-03,531.96
ORD001377,USR00248,2020-04-07,440.93
ORD001378,USR00248,2020-08-03,553.41
ORD001380,USR00248,2020-01-01,214.47
ORD001386,USR00251,2020-07-21,1122.84
ORD001389,USR00253,2020-07-09,307.98
ORD001392,USR00253,2020-06-13,2410.5
ORD001396,USR00255,2020-02-12,1047.92
ORD001399,USR00255,2020-11-21,968.08
ORD001408,USR00257,2020-10-26,4044.3
ORD001409,USR00257,2020-04-04,293.75
ORD001413,USR00258,2020-12-20,1358.32
ORD001415,USR00258,2020-04-07,1091.91
ORD001416,USR00258,2020-02-22,744.33
ORD001420,USR00259,2020-02-21,132.0
ORD001421,USR00259,2020-11-21,2665.72
ORD001424,USR00259,2020-04-21,709.12
ORD001425,USR00259,2020-07-29,302.93
ORD001430,USR00260,2020-08-20,743.58
ORD001433,USR00261,2020-03-28,919.96
ORD001437,USR00261,2020-02-28,895.13
ORD001439,USR00261,2020-10-25,1235.09
ORD001441,USR00262,2020-03-22,1993.88
ORD001444,USR00262,2020-11-09,1142.91
ORD001446,USR00262,2020-04-28,1394.95
ORD001448,USR00262,2020-02-07,1275.81
ORD001449,USR00262,2020-01-12,375.58
ORD001452,USR00263,2020-02-21,1149.69
ORD001454,USR00264,2020-10-28,612.72
ORD001456,USR00265,2020-02-26,2757.86
ORD001457,USR00265,2020-05-14,960.0
ORD001471,USR00267,2020-12-11,1125.9
ORD001477,USR00267,2020-04-25,299.97
ORD001482,USR00268,2020-02-22,1696.16
ORD001490,USR00270,2020-09-27,1490.41
ORD001495,USR00271,2020-05-22,337.47
ORD001506,USR00275,2020-12-07,2017.7
ORD001509,USR00275,2020-09-12,1974.28
ORD001511,USR00275,2020-04-25,272.16
ORD001514,USR00277,2020-08-22,607.46
ORD001516,USR00277,2020-09-23,121.58
ORD001532,USR00281,2020-11-12,1029.43
ORD001536,USR00283,2020-05-14,2999.76
ORD001540,USR00284,2020-12-30,1873.54
ORD001549,USR00285,2020-11-05,522.0
ORD001554,USR00286,2020-09-12,1362.74
ORD001558,USR00286,2020-02-01,191.58
ORD001561,USR00286,2020-12-30,1419.31
ORD001562,USR00287,2020-05-24,1404.69
ORD001565,USR00287,2020-01-28,1632.54
ORD001566,USR00287,2020-03-26,1294.89
ORD001568,USR00287,2020-12-26,2110.18
ORD001581,USR00289,2020-10-26,1365.69
ORD001590,USR00290,2020-11-22,1460.31
ORD001601,USR00293,2020-01-14,1300.68
ORD001602,USR00293,2020-03-20,682.56
ORD001608,USR00294,2020-07-07,1454.48
ORD001610,USR00294,2020-08-18,1510.37
ORD001611,USR00295,2020-03-07,1612.31
ORD001613,USR00295,2020-04-08,2667.8
ORD001616,USR00295,2020-08-20,1163.68
ORD001620,USR00296,2020-12-01,1476.46
ORD001624,USR00296,2020-09-01,2564.74
ORD001630,USR00298,2020-05-09,1130.94
ORD001632,USR00298,2020-02-12,1645.08
ORD001637,USR00299,2020-03-24,842.59
ORD001638,USR00299,2020-10-06,1470.31
ORD001640,USR00299,2020-07-18,1327.11
ORD001642,USR00299,2020-01-26,300.0
ORD001644,USR00299,2020-06-06,721.42
ORD001647,USR00300,2020-04-14,1337.02
ORD001651,USR00301,2020-04-15,3092.66
ORD001660,USR00303,2020-02-07,1329.95
ORD001663,USR00303,2020-03-07,420.26
ORD001670,USR00304,2020-05-09,902.89
ORD001671,USR00304,2020-03-18,1465.71
ORD001681,USR00306,2020-12-13,504.94
ORD001685,USR00306,2020-04-15,1127.82
ORD001686,USR00307,2020-06-08,1011.63
ORD001688,USR00307,2020-10-11,90.98
ORD001691,USR00308,2020-02-27,240.99
ORD001694,USR00308,2020-04-06,753.95
ORD001698,USR00309,2020-12-13,2066.16
ORD001701,USR00309,2020-12-05,3431.22
ORD001710,USR00311,2020-11-25,801.37
ORD001712,USR00311,2020-07-06,1085.93
ORD001713,USR00311,2020-11-03,1679.68
ORD001718,USR00312,2020-10-16,848.95
ORD001726,USR00314,2020-08-02,142.0
ORD001731,USR00314,2020-04-05,443.44
ORD001737,USR00315,2020-03-09,440.94
ORD001741,USR00315,2020-12-19,300.98
ORD001743,USR00316,2020-12-18,250.98
ORD001748,USR00316,2020-09-20,614.94
ORD001751,USR00317,2020-09-27,639.16
ORD001758,USR00318,2020-05-26,1814.74
ORD001760,USR00318,2020-01-10,596.89
ORD001764,USR00319,2020-12-03,2175.36
ORD001770,USR00320,2020-12-19,2008.68
ORD001777,USR00321,2020-10-17,1355.51
ORD001778,USR00321,2020-05-20,410.94
ORD001781,USR00321,2020-11-10,1867.8
ORD001792,USR00324,2020-10-20,482.0
ORD001793,USR00324,2020-11-25,413.37
ORD001794,USR00324,2020-12-17,300.0
ORD001802,USR00325,2020-09-05,299.98
ORD001805,USR00326,2020-03-10,917.39
ORD001807,USR00327,2020-10-09,2432.03
ORD001810,USR00328,2020-03-03,525.44
ORD001818,USR00329,2020-05-20,1575.28
ORD001819,USR00329,2020-05-17,467.16
ORD001822,USR00329,2020-11-26,2548.3
ORD001826,USR00331,2020-02-01,211.16
ORD001833,USR00333,2020-07-26,588.0
ORD001835,USR00333,2020-04-21,473.97
ORD001842,USR00333,2020-03-04,465.47
ORD001843,USR00334,2020-06-20,335.37
ORD001846,USR00334,2020-05-07,2108.83
ORD001848,USR00334,2020-09-22,1089.96
ORD001852,USR00335,2020-03-09,695.91
ORD001857,USR00336,2020-09-09,297.58
ORD001861,USR00336,2020-10-08,961.62
ORD001862,USR00336,2020-08-17,896.83
ORD001863,USR00337,2020-04-19,157.0
ORD001865,USR00337,2020-08-13,1711.45
ORD001871,USR00338,2020-11-04,39.58
ORD001875,USR00339,2020-02-08,338.97
ORD001877,USR00339,2020-02-22,1696.92
ORD001878,USR00339,2020-06-27,1565.72
ORD001882,USR00340,2020-12-16,1170.41
ORD001886,USR00341,2020-10-14,35.58
ORD001896,USR00343,2020-05-12,1320.05
ORD001903,USR00345,2020-04-04,1914.82
ORD001906,USR00346,2020-09-29,1088.14
ORD001907,USR00346,2020-07-30,1878.45
ORD001914,USR00348,2020-04-06,2102.98
ORD001915,USR00348,2020-06-05,427.45
ORD001919,USR00348,2020-12-02,1419.97
ORD001924,USR00350,2020-02-23,1120.47
ORD001926,USR00351,2020-01-21,953.88
ORD001927,USR00351,2020-06-30,887.34
ORD001932,USR00352,2020-03-26,1192.32
ORD001935,USR00352,2020-06-18,1258.73
ORD001936,USR00352,2020-06-25,939.95
ORD001939,USR00352,2020-08-09,374.97
ORD001948,USR00355,2020-07-20,2286.27
ORD001951,USR00355,2020-07-15,207.98
ORD001968,USR00360,2020-09-05,2124.38
ORD001972,USR00361,2020-12-23,2708.84
ORD001974,USR00362,2020-01-07,1735.77
ORD001978,USR00363,2020-05-06,512.21
ORD001980,USR00364,2020-02-01,23.58
ORD001982,USR00364,2020-07-06,503.16
ORD001985,USR00364,2020-02-07,1444.97
ORD001986,USR00365,2020-04-05,1042.74
ORD001988,USR00365,2020-11-02,1482.54
ORD001990,USR00366,2020-09-09,74.37
ORD001991,USR00366,2020-03-24,2049.18
ORD001996,USR00366,2020-07-06,233.37
ORD001999,USR00367,2020-06-29,325.47
ORD002000,USR00367,2020-12-13,1169.69
ORD002003,USR00367,2020-01-16,634.98
ORD002004,USR00367,2020-06-15,1344.91
ORD002006,USR00367,2020-10-21,993.94
ORD002012,USR00370,2020-09-25,431.94
ORD002023,USR00371,2020-05-12,1062.3
ORD002026,USR00372,2020-10-16,579.96
ORD002043,USR00375,2020-09-04,1505.92
ORD002048,USR00375,2020-09-03,1644.64
ORD002051,USR00376,2020-11-12,912.28
ORD002052,USR00376,2020-09-03,47.96
ORD002057,USR00377,2020-07-28,2173.22
ORD002058,USR00377,2020-01-12,636.36
ORD002067,USR00379,2020-02-13,1047.16
ORD002069,USR00379,2020-02-08,1050.82
ORD002070,USR00380,2020-05-18,3381.77
ORD002075,USR00381,2020-10-12,973.59
ORD002081,USR00382,2020-06-16,381.96
ORD002086,USR00383,2020-08-06,1951.93
ORD002088,USR00384,2020-09-25,1464.77
ORD002093,USR00385,2020-05-21,1143.38
ORD002095,USR00385,2020-10-18,1083.1
ORD002116,USR00389,2020-10-06,2433.76
ORD002119,USR00390,2020-09-06,804.32
ORD002121,USR00390,2020-01-12,939.08
ORD002122,USR00390,2020-01-20,1105.22
ORD002132,USR00393,2020-08-24,445.96
ORD002134,USR00393,2020-08-16,1006.1
ORD002138,USR00394,2020-07-23,430.98
ORD002139,USR00394,2020-10-28,508.97
ORD002140,USR00395,2020-04-18,1838.42
ORD002150,USR00396,2020-12-11,308.98
ORD002154,USR00397,2020-07-13,436.0
ORD002169,USR00399,2020-04-20,600.56
ORD002173,USR00400,2020-04-15,146.0
ORD002179,USR00401,2020-12-04,1664.4
ORD002182,USR00401,2020-11-24,146.49
ORD002184,USR00401,2020-09-22,824.94
ORD002185,USR00402,2020-10-14,2047.88
ORD002188,USR00402,2020-12-20,1438.94
ORD002190,USR00402,2020-11-11,223.47
ORD002192,USR00403,2020-10-02,1530.49
ORD002193,USR00403,2020-09-01,713.96
ORD002199,USR00404,2020-04-14,2234.66
ORD002221,USR00409,2020-07-26,1395.29
ORD002222,USR00409,2020-03-11,1758.43
ORD002229,USR00410,2020-01-02,583.47
ORD002234,USR00411,2020-08-07,54.0
ORD002240,USR00413,2020-10-23,628.94
ORD002241,USR00413,2020-03-14,335.37
ORD002262,USR00415,2020-09-20,929.16
ORD002263,USR00416,2020-09-22,820.89
ORD002268,USR00417,2020-11-08,22.99
ORD002272,USR00417,2020-07-26,452.59
ORD002277,USR00418,2020-11-01,201.0
ORD002281,USR00419,2020-04-12,2669.92
ORD002286,USR00421,2020-02-24,975.41
ORD002295,USR00423,2020-07-15,255.98
ORD002296,USR00424,2020-02-04,1328.29
ORD002299,USR00424,2020-08-28,76.0
ORD002307,USR00426,2020-01-27,1661.9
ORD002308,USR00426,2020-11-02,573.74
ORD002314,USR00427,2020-01-30,785.37
ORD002315,USR00428,2020-03-01,268.95
ORD002316,USR00428,2020-03-08,294.95
ORD002320,USR00428,2020-01-12,1325.35
ORD002324,USR00429,2020-10-19,128.44
ORD002326,USR00429,2020-01-24,675.96
ORD002333,USR00430,2020-06-22,843.95
ORD002334,USR00430,2020-12-09,1837.27
ORD002336,USR00430,2020-05-30,662.34
ORD002338,USR00431,2020-11-30,438.56
ORD002341,USR00431,2020-06-06,345.95
ORD002350,USR00433,2020-09-08,1637.89
ORD002357,USR00434,2020-03-16,1212.87
ORD002359,USR00434,2020-04-16,433.47
ORD002361,USR00434,2020-07-26,759.96
ORD002370,USR00436,2020-03-01,3484.33
ORD002372,USR00436,2020-11-26,1066.98
ORD002377,USR00437,2020-04-24,1173.96
ORD002380,USR00437,2020-03-30,2649.74
ORD002381,USR00437,2020-08-30,915.19
ORD002382,USR00438,2020-06-04,377.95
ORD002397,USR00439,2020-05-17,1316.09
ORD002399,USR00439,2020-02-18,150.0
ORD002403,USR00440,2020-01-10,1459.79
ORD002405,USR00440,2020-04-18,2358.37
ORD002407,USR00441,2020-01-11,1355.76
ORD002409,USR00441,2020-11-03,1103.66
ORD002410,USR00441,2020-04-07,988.53
ORD002414,USR00442,2020-06-22,349.92
ORD002415,USR00442,2020-02-28,1675.3
ORD002424,USR00443,2020-01-21,401.45
ORD002431,USR00444,2020-06-02,880.56
ORD002435,USR00444,2020-03-01,265.47
ORD002437,USR00445,2020-12-04,725.94
ORD002441,USR00445,2020-01-19,425.37
ORD002443,USR00445,2020-12-27,751.97
ORD002444,USR00446,2020-11-04,184.0
ORD002445,USR00446,2020-02-16,1022.93
ORD002446,USR00446,2020-09-13,310.98
ORD002454,USR00447,2020-10-26,908.98
ORD002462,USR00449,2020-04-14,1894.02
ORD002465,USR00449,2020-11-02,737.94
ORD002466,USR00449,2020-11-11,3017.52
ORD002477,USR00451,2020-10-16,1410.54
ORD002478,USR00451,2020-06-23,1786.21
ORD002482,USR00452,2020-10-26,48.0
ORD002484,USR00452,2020-10-08,2082.77
ORD002486,USR00452,2020-12-17,613.87
ORD002488,USR00453,2020-08-23,1048.33
ORD002499,USR00455,2020-07-21,760.42
ORD002501,USR00455,2020-06-21,2393.97
ORD002503,USR00456,2020-07-17,1796.28
ORD002504,USR00456,2020-03-02,1221.65
ORD002508,USR00456,2020-11-15,1177.79
ORD002515,USR00457,2020-06-24,3301.24
ORD002521,USR00458,2020-03-07,755.94
ORD002532,USR00461,2020-06-06,229.44
ORD002537,USR00461,2020-06-01,33.0
ORD002547,USR00464,2020-06-27,1091.54
ORD002550,USR00464,2020-09-28,1001.97
